age,workclass,education_numeric,mariatal_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,census_income
37,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,Male,99999,0,50,United-States,>50K
42,Private,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
47,Local-gov,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35,Puerto-Rico,<=50K
29,Private,9,Never-married,Handlers-cleaners,Not-in-family,Black,Female,0,0,40,United-States,<=50K
33,Private,2,Never-married,Sales,Own-child,White,Female,0,0,24,United-States,<=50K
44,Private,10,Widowed,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States,<=50K
70,Private,3,Widowed,Other-service,Other-relative,White,Female,2346,0,40,United-States,<=50K
25,Private,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,78,United-States,<=50K
24,State-gov,13,Never-married,Adm-clerical,Other-relative,White,Female,0,0,10,United-States,<=50K
42,State-gov,13,Divorced,Adm-clerical,Unmarried,Black,Female,2977,0,40,United-States,<=50K
53,Private,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,50,United-States,>50K
39,Private,13,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,60,United-States,<=50K
72,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
43,Self-emp-inc,5,Never-married,Sales,Own-child,White,Female,0,0,44,Portugal,<=50K
25,State-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
27,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
39,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
64,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2635,0,24,Italy,<=50K
29,Self-emp-not-inc,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,>50K
50,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
33,Private,3,Never-married,Other-service,Unmarried,White,Female,0,0,40,Mexico,<=50K
18,Private,9,Never-married,Sales,Not-in-family,White,Female,0,0,20,United-States,<=50K
20,Private,7,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,32,Mexico,<=50K
32,Private,10,Separated,Tech-support,Unmarried,White,Female,0,0,50,United-States,<=50K
45,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
48,Private,9,Married-civ-spouse,Handlers-cleaners,Wife,Black,Female,0,0,40,United-States,<=50K
20,Unemployed,10,Never-married,Unemployed,Own-child,White,Female,0,0,40,United-States,<=50K
23,Private,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
34,Federal-gov,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1902,48,United-States,>50K
43,Private,13,Separated,Exec-managerial,Unmarried,White,Male,8614,0,40,United-States,>50K
44,Private,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
47,Self-emp-not-inc,10,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,40,United-States,>50K
47,Private,9,Married-spouse-absent,Craft-repair,Not-in-family,Black,Female,0,0,40,United-States,<=50K
46,Local-gov,2,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,0,0,20,United-States,<=50K
19,Private,9,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
51,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
41,Self-emp-inc,9,Separated,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,<=50K
37,Private,7,Separated,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
31,Private,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
25,Private,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
46,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
53,Self-emp-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,45,United-States,>50K
47,Local-gov,16,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
28,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
60,Self-emp-not-inc,10,Married-civ-spouse,Transport-moving,Husband,White,Male,3137,0,46,United-States,<=50K
43,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
45,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,50,United-States,>50K
28,Private,6,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,Mexico,<=50K
19,Private,7,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,30,United-States,<=50K
51,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,Other,Male,99999,0,70,India,>50K
19,Private,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,35,United-States,<=50K
64,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
44,Private,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
21,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,48,United-States,<=50K
33,Private,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
63,Private,13,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,>50K
44,Unemployed,9,Never-married,Unemployed,Unmarried,Black,Female,0,0,40,United-States,<=50K
44,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,35,United-States,>50K
28,Federal-gov,9,Never-married,Exec-managerial,Unmarried,White,Female,0,0,70,Puerto-Rico,<=50K
24,Private,13,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
20,Federal-gov,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,20,United-States,<=50K
21,Unemployed,10,Never-married,Unemployed,Own-child,White,Female,0,0,24,United-States,<=50K
20,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
21,Private,9,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
34,Federal-gov,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,52,United-States,<=50K
17,Private,7,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,<=50K
35,Private,7,Separated,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
26,Private,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
35,Private,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,70,United-States,<=50K
25,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
27,Self-emp-not-inc,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
52,Local-gov,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
43,Self-emp-not-inc,13,Never-married,Prof-specialty,Unmarried,White,Female,0,0,50,United-States,<=50K
36,Private,14,Married-civ-spouse,Sales,Husband,White,Male,7688,0,50,United-States,>50K
37,Private,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
58,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K
54,Private,14,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
42,Unemployed,10,Married-civ-spouse,Unemployed,Husband,White,Male,0,0,60,United-States,<=50K
65,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,65,United-States,>50K
44,Private,9,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,0,0,45,Laos,<=50K
61,Private,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,El-Salvador,<=50K
29,Private,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
34,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
24,State-gov,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,Canada,<=50K
40,Private,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,42,United-States,>50K
42,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,Cuba,>50K
50,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
18,Unemployed,9,Never-married,Unemployed,Own-child,White,Female,0,1602,20,United-States,<=50K
49,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
41,Private,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,45,United-States,<=50K
70,Self-emp-inc,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,5,United-States,<=50K
51,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
24,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
57,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,>50K
22,Private,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
31,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
28,Private,10,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,<=50K
45,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
39,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
26,Private,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
38,Private,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
38,Self-emp-not-inc,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,99999,0,60,United-States,>50K
19,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K
36,Unemployed,9,Married-civ-spouse,Unemployed,Husband,White,Male,0,0,40,United-States,>50K
30,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,United-States,<=50K
28,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
53,Private,5,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,Jamaica,<=50K
32,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,38,United-States,<=50K
57,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,60,United-States,>50K
47,Private,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
36,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,56,United-States,<=50K
21,Private,7,Never-married,Sales,Own-child,White,Female,0,0,38,United-States,<=50K
25,State-gov,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
37,Private,9,Divorced,Protective-serv,Unmarried,White,Female,0,0,40,United-States,<=50K
31,Private,9,Divorced,Other-service,Unmarried,White,Female,0,0,30,United-States,<=50K
43,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
61,Private,9,Divorced,Sales,Unmarried,White,Female,0,2754,25,United-States,<=50K
56,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35,United-States,<=50K
35,Private,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
59,Private,4,Separated,Other-service,Own-child,Black,Female,0,0,38,United-States,<=50K
44,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,55,United-States,>50K
47,Private,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
44,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K
64,Private,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
53,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
50,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
30,Unemployed,9,Married-civ-spouse,Unemployed,Wife,White,Female,0,0,20,United-States,<=50K
46,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,44,United-States,<=50K
45,Self-emp-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
44,Federal-gov,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
59,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,48,United-States,>50K
65,Self-emp-inc,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,40,United-States,>50K
23,Private,9,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,40,United-States,<=50K
33,Private,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,38,United-States,<=50K
34,Private,9,Divorced,Sales,Own-child,White,Female,0,0,35,United-States,<=50K
38,Private,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
62,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,>50K
21,Private,10,Never-married,Sales,Other-relative,White,Male,0,0,40,United-States,<=50K
41,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,8,United-States,<=50K
35,Private,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,Peru,<=50K
62,Local-gov,10,Divorced,Other-service,Not-in-family,White,Male,0,0,45,United-States,<=50K
53,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
69,State-gov,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,16,United-States,<=50K
19,Self-emp-not-inc,10,Never-married,Sales,Own-child,White,Female,0,0,16,United-States,<=50K
47,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
52,Self-emp-inc,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,90,United-States,>50K
54,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
58,Unemployed,9,Married-civ-spouse,Unemployed,Husband,White,Male,0,0,10,United-States,<=50K
30,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,73,United-States,>50K
39,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,25,United-States,<=50K
73,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,1173,0,75,United-States,<=50K
64,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
51,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
57,Private,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,9,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
53,Private,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,1740,40,United-States,<=50K
39,Private,10,Never-married,Other-service,Not-in-family,White,Female,0,0,25,United-States,<=50K
49,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,16,United-States,<=50K
23,Local-gov,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,1092,40,United-States,<=50K
28,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,>50K
46,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,United-States,>50K
40,Private,10,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,<=50K
24,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K
20,Unemployed,9,Never-married,Unemployed,Own-child,White,Male,0,0,40,United-States,<=50K
50,Private,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,8,El-Salvador,<=50K
24,Unemployed,13,Never-married,Unemployed,Not-in-family,White,Female,0,0,40,United-States,<=50K
35,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
33,Local-gov,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,46,United-States,<=50K
54,Federal-gov,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
35,Local-gov,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
31,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
47,Self-emp-inc,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
48,Private,9,Divorced,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
33,Local-gov,11,Never-married,Adm-clerical,Own-child,White,Male,0,1669,55,United-States,<=50K
35,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
20,Unemployed,10,Never-married,Unemployed,Own-child,White,Female,0,0,10,United-States,<=50K
36,Private,1,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,Puerto-Rico,<=50K
30,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States,<=50K
39,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,>50K
25,Private,10,Never-married,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
40,Private,9,Divorced,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K
25,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,Mexico,<=50K
53,Federal-gov,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
18,Private,7,Never-married,Other-service,Own-child,White,Male,0,0,10,United-States,<=50K
41,Private,9,Never-married,Machine-op-inspct,Unmarried,Black,Male,0,0,40,United-States,<=50K
25,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
66,Self-emp-not-inc,4,Widowed,Farming-fishing,Unmarried,White,Male,0,0,50,United-States,<=50K
53,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,1471,0,40,United-States,<=50K
27,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
