,age,workclass,eduacation,education_numeric,mariatal_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,census_income
27468,"(37.857, 48.286]",Private,Prof-school,15,Divorced,Sales,Not-in-family,White,Male,0,0,13,United-States,<=50K
27469,"(16.927, 27.429]",Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
27470,"(37.857, 48.286]",Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,50,United-States,>50K
27471,"(48.286, 58.714]",Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
27472,"(37.857, 48.286]",Self-emp-not-inc,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
27473,"(16.927, 27.429]",Private,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,4865,0,40,United-States,<=50K
27474,"(27.429, 37.857]",Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
27475,"(58.714, 69.143]",Unemployed,Some-college,10,Married-civ-spouse,Unemployed,Husband,White,Male,0,0,8,United-States,<=50K
27476,"(27.429, 37.857]",Private,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States,<=50K
27477,"(16.927, 27.429]",Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,18,United-States,<=50K
27478,"(58.714, 69.143]",Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
27479,"(48.286, 58.714]",Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Male,0,0,32,United-States,<=50K
27480,"(48.286, 58.714]",Private,12th,8,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,Cambodia,>50K
27481,"(27.429, 37.857]",Private,9th,5,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,40,Columbia,<=50K
27482,"(27.429, 37.857]",Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,25,United-States,<=50K
27483,"(27.429, 37.857]",Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
27484,"(48.286, 58.714]",Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
27485,"(27.429, 37.857]",Private,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
27486,"(16.927, 27.429]",Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,19,United-States,<=50K
27487,"(48.286, 58.714]",Private,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States,<=50K
27488,"(16.927, 27.429]",Private,5th-6th,3,Never-married,Other-service,Not-in-family,White,Male,0,0,75,Mexico,<=50K
27489,"(58.714, 69.143]",Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,38,United-States,<=50K
27490,"(27.429, 37.857]",Self-emp-inc,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,27828,0,55,United-States,>50K
27491,"(16.927, 27.429]",Local-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,594,0,4,United-States,<=50K
27492,"(37.857, 48.286]",Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,England,<=50K
27493,"(27.429, 37.857]",Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,<=50K
27494,"(27.429, 37.857]",Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
27495,"(48.286, 58.714]",Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
27496,"(16.927, 27.429]",Private,Some-college,10,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Female,0,1721,25,United-States,<=50K
27497,"(69.143, 79.571]",Self-emp-not-inc,7th-8th,4,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,30,United-States,<=50K
27498,"(16.927, 27.429]",Unemployed,Bachelors,13,Married-civ-spouse,Unemployed,Wife,White,Female,0,0,25,United-States,<=50K
27499,"(27.429, 37.857]",Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
27500,"(37.857, 48.286]",Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
27501,"(16.927, 27.429]",Private,11th,7,Never-married,Sales,Unmarried,White,Female,0,0,30,United-States,<=50K
27502,"(16.927, 27.429]",Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,15,United-States,<=50K
27503,"(48.286, 58.714]",Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K
27504,"(48.286, 58.714]",Local-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
27505,"(16.927, 27.429]",Private,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,0,0,40,Mexico,<=50K
27506,"(37.857, 48.286]",Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,48,United-States,<=50K
27507,"(58.714, 69.143]",Unemployed,10th,6,Married-civ-spouse,Unemployed,Husband,White,Male,0,0,70,United-States,<=50K
27508,"(48.286, 58.714]",Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
27509,"(27.429, 37.857]",Self-emp-not-inc,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
27510,"(37.857, 48.286]",Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,<=50K
27511,"(16.927, 27.429]",Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,70,United-States,<=50K
27512,"(37.857, 48.286]",Private,5th-6th,3,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
27513,"(37.857, 48.286]",Unemployed,11th,7,Widowed,Unemployed,Unmarried,Black,Female,0,0,40,United-States,<=50K
27514,"(27.429, 37.857]",Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,40,El-Salvador,<=50K
27515,"(58.714, 69.143]",Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
27516,"(16.927, 27.429]",Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,50,United-States,<=50K
27517,"(27.429, 37.857]",Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,>50K
27518,"(58.714, 69.143]",Unemployed,HS-grad,9,Married-civ-spouse,Unemployed,Wife,White,Female,5178,0,40,Scotland,>50K
27519,"(48.286, 58.714]",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,<=50K
27520,"(27.429, 37.857]",Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
27521,"(37.857, 48.286]",Private,Bachelors,13,Separated,Prof-specialty,Unmarried,White,Female,0,0,50,United-States,<=50K
27522,"(16.927, 27.429]",Unemployed,Some-college,10,Never-married,Unemployed,Own-child,White,Male,0,0,20,United-States,<=50K
27523,"(27.429, 37.857]",Self-emp-not-inc,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Male,0,0,49,United-States,<=50K
27524,"(37.857, 48.286]",Private,HS-grad,9,Separated,Sales,Not-in-family,White,Male,0,0,60,United-States,<=50K
27525,"(37.857, 48.286]",Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,5178,0,40,Philippines,>50K
27526,"(16.927, 27.429]",Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,35,United-States,<=50K
27527,"(27.429, 37.857]",Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,>50K
27528,"(16.927, 27.429]",Private,12th,8,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
27529,"(27.429, 37.857]",Private,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
27530,"(48.286, 58.714]",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
27531,"(16.927, 27.429]",Private,1st-4th,2,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,52,Mexico,<=50K
27532,"(27.429, 37.857]",Private,Bachelors,13,Married-civ-spouse,Sales,Wife,Black,Female,15024,0,45,United-States,>50K
27533,"(16.927, 27.429]",Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K
27534,"(27.429, 37.857]",Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
27535,"(27.429, 37.857]",Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
27536,"(16.927, 27.429]",Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States,<=50K
27537,"(37.857, 48.286]",Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K
27538,"(16.927, 27.429]",Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
27539,"(16.927, 27.429]",Private,10th,6,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
27540,"(27.429, 37.857]",Self-emp-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,United-States,<=50K
27541,"(27.429, 37.857]",Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
27542,"(27.429, 37.857]",Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
27543,"(27.429, 37.857]",Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,<=50K
27544,"(16.927, 27.429]",Private,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,47,United-States,<=50K
27545,"(27.429, 37.857]",Private,5th-6th,3,Married-spouse-absent,Craft-repair,Other-relative,White,Male,0,0,32,Mexico,<=50K
27546,"(27.429, 37.857]",Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50K
27547,"(48.286, 58.714]",Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,7688,0,40,United-States,>50K
27548,"(16.927, 27.429]",Private,12th,8,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
27549,"(16.927, 27.429]",Unemployed,Some-college,10,Never-married,Unemployed,Own-child,White,Female,0,0,40,United-States,<=50K
27550,"(48.286, 58.714]",Federal-gov,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
27551,"(16.927, 27.429]",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
27552,"(16.927, 27.429]",Private,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
27553,"(27.429, 37.857]",Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K
27554,"(58.714, 69.143]",Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
27555,"(16.927, 27.429]",Private,11th,7,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K
27556,"(58.714, 69.143]",Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,20,United-States,<=50K
27557,"(27.429, 37.857]",Private,HS-grad,9,Never-married,Transport-moving,Other-relative,White,Male,0,0,50,United-States,<=50K
27558,"(16.927, 27.429]",Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,Cuba,<=50K
27559,"(48.286, 58.714]",Private,7th-8th,4,Divorced,Craft-repair,Not-in-family,White,Male,0,0,70,United-States,<=50K
27560,"(16.927, 27.429]",Self-emp-not-inc,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,30,United-States,<=50K
27561,"(48.286, 58.714]",Private,11th,7,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
27562,"(37.857, 48.286]",Private,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,43,United-States,<=50K
27563,"(27.429, 37.857]",Unemployed,HS-grad,9,Separated,Unemployed,Unmarried,White,Female,0,0,40,United-States,<=50K
27564,"(27.429, 37.857]",Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States,<=50K
27565,"(37.857, 48.286]",Self-emp-inc,Bachelors,13,Separated,Craft-repair,Own-child,White,Male,0,0,50,United-States,<=50K
27566,"(48.286, 58.714]",Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
27567,"(48.286, 58.714]",Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
27568,"(16.927, 27.429]",Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,42,United-States,<=50K
27569,"(37.857, 48.286]",Unemployed,HS-grad,9,Divorced,Unemployed,Unmarried,Black,Female,0,0,40,United-States,<=50K
27570,"(16.927, 27.429]",Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,10,United-States,<=50K
27571,"(58.714, 69.143]",Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,24,United-States,<=50K
27572,"(48.286, 58.714]",State-gov,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
27573,"(48.286, 58.714]",Local-gov,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
27574,"(58.714, 69.143]",Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
27575,"(48.286, 58.714]",Private,11th,7,Widowed,Handlers-cleaners,Unmarried,Black,Female,0,0,40,United-States,<=50K
27576,"(27.429, 37.857]",Private,HS-grad,9,Separated,Exec-managerial,Unmarried,White,Female,0,0,29,United-States,<=50K
27577,"(37.857, 48.286]",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
27578,"(58.714, 69.143]",Unemployed,HS-grad,9,Widowed,Unemployed,Not-in-family,White,Female,0,0,20,United-States,<=50K
27579,"(58.714, 69.143]",Unemployed,Bachelors,13,Never-married,Unemployed,Not-in-family,White,Female,0,0,45,United-States,<=50K
27580,"(16.927, 27.429]",Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
27581,"(37.857, 48.286]",Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,4064,0,40,United-States,<=50K
27582,"(69.143, 79.571]",Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,>50K
27583,"(16.927, 27.429]",Self-emp-not-inc,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
27584,"(16.927, 27.429]",Private,11th,7,Separated,Farming-fishing,Other-relative,White,Male,0,0,40,Puerto-Rico,<=50K
27585,"(48.286, 58.714]",Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
27586,"(37.857, 48.286]",Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
27587,"(48.286, 58.714]",Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
27588,"(16.927, 27.429]",Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
27589,"(27.429, 37.857]",Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
27590,"(27.429, 37.857]",Unemployed,Some-college,10,Never-married,Unemployed,Not-in-family,White,Male,0,0,30,United-States,<=50K
27591,"(16.927, 27.429]",Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
27592,"(27.429, 37.857]",Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
27593,"(27.429, 37.857]",Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,>50K
27594,"(16.927, 27.429]",Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,96,United-States,<=50K
27595,"(58.714, 69.143]",Unemployed,Assoc-acdm,12,Married-civ-spouse,Unemployed,Husband,White,Male,0,0,35,United-States,>50K
27596,"(48.286, 58.714]",Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,>50K
27597,"(16.927, 27.429]",Local-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
27598,"(16.927, 27.429]",Private,Some-college,10,Separated,Prof-specialty,Own-child,White,Male,0,0,54,United-States,<=50K
27599,"(27.429, 37.857]",Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,50,United-States,<=50K
27600,"(37.857, 48.286]",Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
27601,"(48.286, 58.714]",Private,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,Black,Male,0,0,32,United-States,<=50K
27602,"(69.143, 79.571]",Self-emp-inc,HS-grad,9,Widowed,Sales,Other-relative,Asian-Pac-Islander,Male,0,0,35,United-States,>50K
27603,"(27.429, 37.857]",Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
27604,"(37.857, 48.286]",Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
27605,"(48.286, 58.714]",Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1902,40,United-States,>50K
27606,"(27.429, 37.857]",Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
27607,"(58.714, 69.143]",Private,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,49,United-States,<=50K
27608,"(48.286, 58.714]",Private,HS-grad,9,Widowed,Sales,Not-in-family,White,Male,0,0,38,United-States,<=50K
27609,"(58.714, 69.143]",Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,55,United-States,<=50K
27610,"(27.429, 37.857]",Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,38,United-States,>50K
27611,"(37.857, 48.286]",Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,80,United-States,<=50K
27612,"(27.429, 37.857]",Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
27613,"(48.286, 58.714]",Unemployed,Some-college,10,Married-civ-spouse,Unemployed,Husband,White,Male,0,0,50,United-States,<=50K
27614,"(58.714, 69.143]",Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,United-States,<=50K
27615,"(37.857, 48.286]",Private,11th,7,Divorced,Other-service,Not-in-family,White,Female,0,0,38,United-States,<=50K
27616,"(16.927, 27.429]",Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
27617,"(48.286, 58.714]",Private,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,4865,0,45,United-States,<=50K
27618,"(48.286, 58.714]",Private,11th,7,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K
27619,"(37.857, 48.286]",Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5178,0,40,United-States,>50K
27620,"(16.927, 27.429]",Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
27621,"(16.927, 27.429]",Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,12,United-States,<=50K
27622,"(37.857, 48.286]",Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
27623,"(16.927, 27.429]",Private,Assoc-voc,11,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
